date,instrument,open,high,low,close,volume,open_interest
2013-10-15,pl1s,1448.3937193,1454.46928419,1425.97697989,1449.12697713,8412.32065399,54372.688966
2013-10-15,rb1s,8.91409536,8.97168125,8.86655352,8.90505572,12868.51277024,18882.2217136
2013-10-15,si1s,8.31308941,8.40484967,8.00266639,8.27443295,152403.82342588,192258.43869674
2013-10-16,cl1s,69.41853992,70.85673132,69.32908303,70.38880301,341848.26861377,158223.04319972
2013-10-16,es1s,1392.82131057,1411.52379534,1390.35504884,1408.44096818,2185980.88760166,3262789.95877848
2013-10-16,fesx1s,3393.01256881,3422.53677456,3385.06374418,3413.45240356,797636.0,2416662.0
2013-10-16,gc1s,583.37547698,586.92653732,577.54809591,583.78521472,363834.93268725,486324.26214858
2013-10-16,hg1s,4.22387744,4.2584155,4.17462871,4.23155256,45843.94052271,78831.28356854
2013-10-16,ho1s,2.91121934,2.96192328,2.91015494,2.94092566,62493.7627819,57198.36431827
2013-10-16,ng1s,0.0112549,0.0114202,0.01108961,0.01112503,49147306.0486524,41803447.9313659
2013-10-16,nq1s,2466.8385352,2494.24362307,2462.46133366,2484.72796756,300119.0,481308.0
2013-10-16,pl1s,1450.90774615,1469.13444082,1444.20367455,1464.63014271,10027.57786535,53292.03225012
2013-10-16,rb1s,8.89802488,9.11999841,8.88898523,9.04667684,14384.9327715,17061.741133
2013-10-16,si1s,8.3169941,8.37361213,8.24670964,8.3423746,91197.97261247,192401.85589602
2013-10-17,cl1s,70.30638857,70.40940662,68.82292858,69.27620802,383222.14507302,504952.74856606
2013-10-17,es1s,1407.41335912,1421.18332044,1402.68635748,1420.36123319,2030459.68085665,3283094.37312466
2013-10-17,fesx1s,3411.18131081,3422.53677456,3385.06374418,3410.04576444,837111.0,2490986.0
2013-10-17,gc1s,583.37547698,602.86078244,579.86994306,602.31446547,474781.51264048,494218.58027078
2013-10-17,hg1s,4.23283175,4.25329875,4.18422262,4.2174815,38051.49472133,78008.10485377
2013-10-17,ho1s,2.94005479,2.94673145,2.87406225,2.89322137,58261.78450154,52268.80720048
2013-10-17,ng1s,0.01114274,0.01121948,0.01100105,0.01108961,38045636.6919443,35358049.5514528
2013-10-17,nq1s,2481.87327091,2520.12620607,2478.0670087,2512.89430788,275526.0,482862.0
2013-10-17,pl1s,1467.24892068,1507.47335029,1459.39258677,1503.0738033,14365.47902873,52657.19416173
2013-10-17,rb1s,9.04132001,9.06910855,8.82001608,8.86521431,14838.63416641,15729.60932177
2013-10-17,si1s,8.35213633,8.66841638,8.23890026,8.56962767,145107.4734126,194914.2179048
2013-10-18,cl1s,69.36549033,70.03854163,69.18692571,69.44103691,283546.41342799,511585.08112482
2013-10-18,es1s,1420.15571138,1430.63732372,1419.74466776,1427.55449656,1870289.332509,3282449.67269311
2013-10-18,fesx1s,3424.80786731,3439.56997019,3407.77467169,3429.35005281,801028.0,2543593.0
2013-10-18,gc1s,600.40235605,605.00052393,596.94234854,598.49024664,228660.65966564,489775.00610239
2013-10-18,hg1s,4.22259825,4.24754241,4.20468962,4.22003987,33422.77566134,76667.41017586
2013-10-18,ho1s,2.90193006,2.93918392,2.89206021,2.93715189,46178.68558725,49155.02196025
2013-10-18,ng1s,0.01109551,0.01117225,0.01087708,0.01111027,43792797.6967719,32774130.8421967
2013-10-18,nq1s,2517.84244875,2548.67317261,2517.27150942,2544.10565796,309839.0,475008.0
2013-10-18,pl1s,1504.85457232,1515.3296842,1496.8934873,1506.11158575,8391.31849166,52779.3885607
2013-10-18,rb1s,8.85818348,8.97268566,8.83139934,8.94991914,10974.55586104,14734.69204302
2013-10-18,si1s,8.55322797,8.609846,8.48880055,8.55635172,63026.73703996,192668.20212325
2013-10-21,cl1s,69.39296182,69.52345135,68.27349895,68.45893145,439607.89223841,532610.52177216
2013-10-21,es1s,1428.78762743,1432.48702002,1426.11584389,1428.99314924,1385395.54094741,3296725.52979632
2013-10-21,fesx1s,3438.43442381,3445.24770206,3419.13013544,3430.48559919,532533.0,2510633.0
2013-10-21,gc1s,599.12761644,602.7242032,597.30655986,599.03656361,163399.64527264,490846.91128982
2013-10-21,hg1s,4.21428353,4.23602972,4.19829369,4.22579622,21047.73382387,76187.41802879
2013-10-21,ho1s,2.93676484,2.94624764,2.90957436,2.9131546,35413.23558809,46832.85951923
2013-10-21,ng1s,0.01120177,0.01132869,0.01078558,0.0108269,37126511.0254683,27889179.5023824
2013-10-21,nq1s,2546.19910218,2559.52101989,2544.48628418,2553.24068725,230010.0,473528.0
2013-10-21,pl1s,1506.21633687,1514.80592861,1499.30276303,1506.9495947,6966.03538494,52871.03435993
2013-10-21,rb1s,8.94255351,8.98607773,8.87827158,8.88496761,7215.91310037,14095.20903677
2013-10-21,si1s,8.55518031,8.72112973,8.53370451,8.69887298,77586.14378812,197444.5070635
2013-10-22,cl1s,68.31470617,68.88473941,67.38067581,67.51116535,505708.44134278,532913.38130503
2013-10-22,es1s,1428.58210562,1442.35206693,1427.14345294,1438.24163072,2244117.05312089,3298888.31728179
2013-10-22,fesx1s,3432.75669194,3463.41644407,3421.40122819,3446.38324844,798707.0,2530097.0
2013-10-22,gc1s,598.89998437,612.19369744,596.16839949,611.23764273,350980.85654617,494403.08854074
2013-10-22,hg1s,4.22387744,4.29167438,4.21620231,4.26673022,47307.36934897,79072.84313441
2013-10-22,ho1s,2.91092905,2.94866672,2.8970919,2.90028509,34601.97723642,41762.75318383
2013-10-22,ng1s,0.01082985,0.01082985,0.01054649,0.0105701,49807260.6370398,20063229.301279
2013-10-22,nq1s,2552.47943481,2570.93980651,2541.0606482,2555.14381836,434745.0,482123.0
2013-10-22,pl1s,1501.60728764,1521.82425356,1493.75095373,1519.62448007,10876.25615194,52263.88094005
2013-10-22,rb1s,8.88965484,8.97101165,8.75171654,8.76075618,11434.52962545,12133.1521157
2013-10-22,si1s,8.67622577,8.91441198,8.5844655,8.89879322,116406.10640704,197439.38502067
2013-10-23,cl1s,67.38754368,67.50429747,66.04144109,66.52219202,518638.21370763,533702.56335703
2013-10-23,es1s,1438.24163072,1438.24163072,1425.91032208,1431.87045459,1848993.53919732,3309718.06811596
2013-10-23,fesx1s,3433.89223831,3435.02778469,3408.91021806,3413.45240356,784123.0,2504139.0
2013-10-23,gc1s,610.09948237,611.05553708,604.81841827,607.32237108,217585.77041352,494418.46422991
2013-10-23,hg1s,4.26417185,4.26545103,4.17015156,4.17974547,49698.7308765,74685.6836403
2013-10-23,ho1s,2.89699514,2.89951098,2.8222939,2.82868028,29697.22292174,36596.53598638
2013-10-23,ng1s,0.01060552,0.0107413,0.0105583,0.01068227,31095108.7990509,15359528.3232652
2013-10-23,nq1s,2554.76319214,2555.71475769,2529.07092225,2542.58315308,321011.0,486638.0
2013-10-23,pl1s,1519.41497783,1520.8814935,1500.35027422,1507.99710589,7185.60344559,51609.94997682
2013-10-23,rb1s,8.77013063,8.77816587,8.53342582,8.54514388,9491.28981292,10139.13597852
2013-10-23,si1s,8.87146037,8.91050729,8.78555715,8.83124204,69552.21960712,195014.09774002
2013-10-24,cl1s,66.68702091,67.09222526,65.89721582,66.69388878,362182.14387121,532489.6691701
2013-10-24,es1s,1432.69254183,1440.09132701,1430.43180191,1437.41954347,1524017.08147439,3294818.18965165
2013-10-24,fesx1s,3433.89223831,3445.24770206,3422.53677456,3439.56997019,596192.0,2466439.0
2013-10-24,gc1s,606.63947486,615.65370495,605.59236732,614.74317666,303623.73392111,498701.69192559
2013-10-24,hg1s,4.17910587,4.1970145,4.15160334,4.17462871,39476.61798536,73173.78655163
2013-10-24,ho1s,2.82858348,2.83865065,2.80080197,2.80612595,63251.24149606,76613.88883713
2013-10-24,ng1s,0.01068227,0.01076239,0.01047337,0.01071088,32818612.8740309,54901538.3980347
2013-10-24,nq1s,2544.29597107,2572.84293761,2539.1575171,2566.18197875,251500.0,487717.0
2013-10-24,pl1s,1500.97878093,1526.74755615,1499.93126974,1525.3857916,7433.8108185,51810.42516263
2013-10-24,rb1s,8.52565514,8.65737219,8.49978214,8.64359566,17030.29888889,28303.08061183
2013-10-24,si1s,8.80312826,8.94564952,8.78946184,8.91128823,84137.23656943,196963.03503735
2013-10-25,cl1s,66.74883174,67.34633646,66.61147433,67.20211118,280482.87276857,524233.8347885
2013-10-25,es1s,1437.00849985,1443.37967598,1432.69254183,1441.94102331,1524723.81911728,3322151.05511766
2013-10-25,fesx1s,3427.07896006,3448.65434119,3421.40122819,3436.16333106,598739.0,2483723.0
2013-10-25,gc1s,613.19527856,617.52028795,607.91421447,615.74475778,264053.29959409,498697.29887154
2013-10-25,hg1s,4.17974547,4.186781,4.13689268,4.18166425,38443.14955143,73931.2985883
2013-10-25,ho1s,2.80748115,2.8230659,2.79799478,2.81580592,52428.89178249,83440.35761407
2013-10-25,ng1s,0.01071088,0.01097415,0.01060214,0.01090833,22946435.2874202,55421181.8695848
2013-10-25,nq1s,2570.55918029,2582.73921935,2558.75976745,2568.27542297,292960.0,495860.0
2013-10-25,pl1s,1520.77674238,1527.27131174,1508.41611036,1524.65253377,6704.46299965,51636.6800016
2013-10-25,rb1s,8.62881109,8.65838023,8.55018408,8.62679502,12821.23420999,27716.49597758
2013-10-25,si1s,8.87536506,8.88512679,8.69184454,8.83983237,97874.55544316,197459.87319199
2013-10-28,cl1s,67.22271479,67.8682946,66.8724534,67.77214442,335118.44128728,520649.02627924
2013-10-28,es1s,1441.7355015,1448.72324306,1439.8858052,1446.05145952,1408517.17453788,3328160.14970609
2013-10-28,fesx1s,3447.51879481,3452.06098031,3408.91021806,3423.67232094,507660.0,2477300.0
2013-10-28,gc1s,615.83581061,619.97871434,612.83106725,615.60817854,261200.01099066,495297.07503928
2013-10-28,hg1s,4.19061856,4.20277084,4.166314,4.18166425,25046.36547256,72095.75858613
2013-10-28,ho1s,2.81696752,2.87330493,2.81241793,2.86933614,64789.46970563,84367.01356034
2013-10-28,ng1s,0.0108139,0.01083966,0.01044762,0.01047623,41526048.2342284,58843769.7380189
2013-10-28,nq1s,2568.65604919,2581.40702757,2558.37914123,2575.50732116,258663.0,508535.0
2013-10-28,pl1s,1526.22380055,1544.55524634,1518.89122224,1542.87922844,8509.69431566,51168.90456805
2013-10-28,rb1s,8.65838023,8.81697831,8.61873071,8.77094455,15689.57652599,27884.34667962
2013-10-28,si1s,8.82069937,8.86950803,8.7367485,8.80039498,71293.71416978,196130.70307725
2013-10-29,cl1s,67.67599423,67.69659784,67.09222526,67.44248664,266811.96818146,523930.97525563
2013-10-29,es1s,1446.05145952,1454.06681013,1442.35206693,1453.03920108,1446924.29043569,3334976.94445783
2013-10-29,fesx1s,3425.94341369,3457.73871219,3413.45240356,3454.33207306,588138.0,2484391.0
2013-10-29,gc1s,615.7902842,619.34134454,609.96290312,612.55790876,279341.12767714,462834.60216007
2013-10-29,hg1s,4.17398912,4.21620231,4.15224293,4.19317693,37582.4470206,71804.16726551
2013-10-29,ho1s,2.86527056,2.87204654,2.84416823,2.86875535,50149.95865266,86900.07975905
2013-10-29,ng1s,0.01047623,0.01054491,0.01033029,0.01038466,40441681.2589628,60076656.1991008
2013-10-29,nq1s,2571.32043273,2582.35859312,2564.27884765,2576.07826049,274121.0,517410.0
2013-10-29,pl1s,1542.87922844,1543.50773515,1528.52832517,1531.35660537,7666.74389153,50936.92613875
2013-10-29,rb1s,8.76489632,8.77094455,8.64628377,8.70844615,13917.91831815,28365.87582128
2013-10-29,si1s,8.79531888,8.83631814,8.7074633,8.78243339,80385.34019546,193774.56337482
2013-10-30,cl1s,67.14716822,67.18150757,66.30928804,66.46038118,390423.79531137,516379.87171012
2013-10-30,es1s,1453.65576651,1457.76620273,1440.09132701,1447.28459038,2163697.36457221,3361139.61781978
2013-10-30,fesx1s,3460.00980494,3481.58518607,3430.48559919,3444.11215569,757482.0,2460333.0
2013-10-30,gc1s,612.14817103,618.97713322,607.55000315,614.28791251,343965.14923334,456914.96183194
2013-10-30,hg1s,4.19253734,4.25713631,4.186781,4.25393835,52496.60041133,69935.01217812
2013-10-30,ho1s,2.86439936,2.88840568,2.86062417,2.8815329,57328.70131776,86324.66463968
2013-10-30,ng1s,0.01041614,0.0104791,0.01033029,0.01035891,29895399.9355531,61439191.4348599
2013-10-30,nq1s,2580.83608824,2589.59049131,2561.04352478,2582.35859312,377753.0,529685.0
2013-10-30,pl1s,1531.25185425,1551.67832242,1519.10072448,1550.21180675,11189.37929929,51014.25228185
2013-10-30,rb1s,8.67786898,8.83915517,8.67249277,8.80891401,16551.44821588,28815.8585544
2013-10-30,si1s,8.79531888,9.01788632,8.74260553,8.97415377,137237.45460221,194845.07032658
2013-10-31,cl1s,66.35736313,66.63894581,65.95215878,66.19253424,371878.0170894,507414.93832607
2013-10-31,es1s,1445.02385047,1450.16189573,1438.85819615,1439.47476158,2293821.02356178,3339838.95884446
2013-10-31,fesx1s,3428.21450644,3484.99182519,3427.07896006,3473.63636144,842585.0,2373214.0
2013-10-31,gc1s,610.827905,611.41974839,600.35682964,602.63315037,333814.99785809,448317.75506225
2013-10-31,hg1s,4.23602972,4.24626322,4.21044597,4.22195866,44519.66251433,68626.3690931
2013-10-31,ho1s,2.8824041,2.89043847,2.8519122,2.85936578,57390.68499309,87915.57897329
2013-10-31,ng1s,0.01041042,0.01047051,0.01018722,0.01024731,40807563.3804914,62547321.5278561
2013-10-31,nq1s,2573.03325072,2583.6907849,2558.37914123,2564.65947387,331704.0,541950.0
2013-10-31,pl1s,1542.46022396,1542.46022396,1515.43443532,1517.21520434,8809.45245063,49825.72082313
2013-10-31,rb1s,8.79177735,8.80219375,8.652332,8.69265354,14342.90201054,28801.87099589
2013-10-31,si1s,8.8558416,8.8597463,8.48489586,8.53839014,135314.12751903,190263.40301392
2013-11-01,cl1s,66.15132702,66.37796674,64.80522444,64.97692119,410808.57156225,483940.41241774
2013-11-01,es1s,1443.17415417,1447.90115582,1436.18641261,1442.55758874,1949159.30719014,3372609.20342187
2013-11-01,fesx1s,3474.77190782,3482.72073244,3449.78988756,3455.46761944,579291.0,2357658.0
2013-11-01,gc1s,602.35999188,604.2721013,594.39286932,597.85287683,300845.12723647,444678.10978443
2013-11-01,hg1s,4.22195866,4.25457794,4.20916678,4.21940028,33046.75575459,66290.51154349
2013-11-01,ho1s,2.86072097,2.87427293,2.78550762,2.78996041,74241.98019429,91457.94601871
2013-11-01,ng1s,0.01022728,0.01023872,0.01003841,0.01005272,40204399.5392705,61308843.7449553
2013-11-01,nq1s,2570.93980651,2579.50389647,2555.9050708,2563.89822143,302542.0,544970.0
2013-11-01,pl1s,1517.94846217,1528.21407181,1514.49167525,1520.8814935,12440.91724498,50966.52009475
2013-11-01,rb1s,8.72625483,8.73499117,8.5169188,8.55287218,16403.83483253,28439.68251295
2013-11-01,si1s,8.54932328,8.5883702,8.47513413,8.52667606,92186.52687893,186316.86901236
2013-11-04,cl1s,64.91511036,65.32031471,64.59918833,64.98378906,319034.85282533,473293.73499299
2013-11-04,es1s,1441.94102331,1450.16189573,1441.32445788,1449.33980849,1223680.34439585,3357298.17638045
2013-11-04,fesx1s,3471.36526869,3475.90745419,3458.87425857,3465.68753682,377026.0,2380094.0
2013-11-04,gc1s,597.76182401,602.04130698,596.76024288,598.53577305,172504.24978474,439309.79773918
2013-11-04,hg1s,4.21940028,4.23219216,4.15416171,4.16119724,43383.7853324,63008.74113074
2013-11-04,ho1s,2.7910252,2.80660995,2.76769648,2.78211963,60062.18140005,93504.44036604
2013-11-04,ng1s,0.00994398,0.00994398,0.00974653,0.00985813,35183742.0034533,61087287.6178788
2013-11-04,nq1s,2563.89822143,2578.55233092,2562.94665588,2571.13011962,187207.0,548950.0
2013-11-04,pl1s,1519.51972895,1528.00456957,1516.48194651,1525.3857916,4883.95738377,50608.52869153
2013-11-04,rb1s,8.54447186,8.58244132,8.4517323,8.49507796,17441.89023803,28296.23563639
2013-11-04,si1s,8.53956155,8.56494204,8.42632548,8.47318178,56762.4786572,184357.68762936
2013-11-05,cl1s,64.88077101,65.17608943,63.91926916,64.12530527,329729.58007981,458677.85042111
2013-11-05,es1s,1449.13428668,1450.16189573,1439.06371796,1443.99624141,1799519.47136315,3367664.47275345
2013-11-05,fesx1s,3474.77190782,3475.90745419,3420.26568181,3437.29887744,707748.0,2368430.0
2013-11-05,gc1s,598.17156174,601.22183152,594.21076366,595.53102969,218894.90051949,436287.37655495
2013-11-05,hg1s,4.17462871,4.19125815,4.14840537,4.16823278,33944.20035531,59832.50645067
2013-11-05,ho1s,2.78211963,2.79509079,2.76672848,2.77243966,54337.98898282,92906.29789905
2013-11-05,ng1s,0.00985241,0.00998977,0.00966927,0.00991823,44243430.6382456,60383130.5263029
2013-11-05,nq1s,2571.51074584,2581.02640135,2554.57287903,2572.84293761,295000.0,550764.0
2013-11-05,pl1s,1524.12877818,1529.05208076,1517.11045322,1518.89122224,5678.22097707,50584.66259798
2013-11-05,rb1s,8.49574999,8.5404397,8.44669211,8.4544204,16792.80800197,28223.02415997
2013-11-05,si1s,8.45170597,8.50832401,8.41851609,8.44819175,66706.9248143,182649.4863451
2013-11-06,cl1s,64.37941647,65.51948295,64.31760564,65.10741073,411658.907943,419284.27031628
2013-11-06,es1s,1444.61280685,1455.09441919,1443.37967598,1451.3950266,1608339.03225783,3366265.59445857
2013-11-06,fesx1s,3454.33207306,3475.90745419,3448.65434119,3462.28089769,634874.0,2378918.0
2013-11-06,gc1s,597.4431391,601.85920132,595.89524101,599.94709191,213300.34619082,418532.8486246
2013-11-06,hg1s,4.17334953,4.19317693,4.12154243,4.14073024,40839.98330214,62399.76086597
2013-11-06,ho1s,2.78037724,2.79983397,2.77282686,2.77776365,64711.99011147,90646.99293307
2013-11-06,ng1s,0.00996401,0.01015001,0.00988103,0.0100098,43339383.7916417,59234812.8077328
2013-11-06,nq1s,2573.03325072,2586.73579466,2565.61103942,2569.98824096,286477.0,541466.0
2013-11-06,pl1s,1520.25298678,1539.73669488,1518.89122224,1537.11791691,6831.43061733,50923.56112637
2013-11-06,rb1s,8.53069533,8.64225161,8.51624678,8.56160852,22051.53478385,26015.37077751
2013-11-06,si1s,8.46732474,8.61960773,8.44194424,8.49973369,84997.7397651,173993.23396009
2013-11-07,cl1s,65.1829573,65.45767212,64.4206237,64.69533851,379443.68118937,394224.10002671
2013-11-07,es1s,1449.95637392,1458.79381178,1432.28149821,1434.74775994,2996885.09040848,3382846.55970856
2013-11-07,fesx1s,3457.73871219,3522.46485557,3415.72349631,3450.92543394,1361883.0,2420084.0
2013-11-07,gc1s,599.81051266,603.68025791,590.02233352,595.71313535,413186.50184958,403332.88162249
2013-11-07,hg1s,4.15032415,4.16695359,4.12601959,4.1554409,46500.60730372,59282.93889465
2013-11-07,ho1s,2.77611805,2.78570122,2.73797898,2.74833654,58505.35808788,88950.70635139
2013-11-07,ng1s,0.01000121,0.01036463,0.00996687,0.01006989,59857895.7329338,55290135.2644528
2013-11-07,nq1s,2568.46573608,2578.36201781,2522.98090272,2526.97747804,531337.0,536900.0
2013-11-07,pl1s,1534.18488558,1543.61248627,1520.14823566,1526.01429832,10040.94287774,50937.8807825
2013-11-07,rb1s,8.53976768,8.56530466,8.38184162,8.41073873,22882.45528046,24521.67809396
2013-11-07,si1s,8.51808574,8.59617958,8.34627929,8.45639161,140487.39077871,158880.64658614
2013-11-08,cl1s,64.80522444,65.18982517,64.4893024,64.97005332,351914.04086256,359306.43436439
2013-11-08,es1s,1434.33671632,1453.4502447,1427.55449656,1451.80607022,2520052.48707312,3384126.2292444
2013-11-08,fesx1s,3427.07896006,3452.06098031,3397.55475431,3438.43442381,1108703.0,2462042.0
2013-11-08,gc1s,595.39445044,597.94392966,582.96573925,584.83232225,401294.50454475,404086.29039153
2013-11-08,hg1s,4.1452074,4.17782668,4.12346121,4.16247643,47337.85744952,56864.21625125
2013-11-08,ho1s,2.75124053,2.78666922,2.74127017,2.77999004,57975.39766376,85992.01891538
2013-11-08,ng1s,0.01007275,0.0102702,0.01004414,0.01018435,27956958.5524406,52252300.2286861
2013-11-08,nq1s,2528.69029603,2560.09195922,2519.74557985,2558.18882812,380128.0,532484.0
2013-11-08,pl1s,1523.18601811,1530.4138453,1505.79733239,1511.45389281,10996.54126342,51271.05144843
2013-11-08,rb1s,8.42552329,8.62847508,8.40301043,8.57975321,18584.10831324,22421.16345749
2013-11-08,si1s,8.45756301,8.55322797,8.29747064,8.32363207,131879.7978006,157513.06115017
2013-11-11,cl1s,64.86703527,65.50574721,64.63352768,65.34091832,300997.23795419,328164.32047483
2013-11-11,es1s,1452.62815746,1455.299941,1449.13428668,1453.03920108,1167771.43640525,3381957.35967938
2013-11-11,fesx1s,3446.38324844,3466.82308319,3431.62114556,3462.28089769,505994.0,2494921.0
2013-11-11,gc1s,586.51679959,586.74443167,581.8731053,583.23889774,217350.74202202,388646.90194387
